"lat" "long" "freq"
"110" 57.9983330363845 7.58243447201335 1
"111" 57.9984249947169 7.32626666098492 1
"112" 57.9986160381679 7.34308793473882 1
"113" 57.998632579727 7.55282580251846 1
"114" 57.9992104435165 7.57394860986285 1
"116" 57.9993147338801 7.49764004021176 1
"117" 57.999399144103 7.34103466710302 1
"120" 58.0001669339976 7.37315935007454 1
"121" 58.000218786289 7.32808732314551 1
"122" 58.0002246881086 7.50782472925697 1
"123" 58.0002448303833 7.52326100307603 1
"124" 58.0005567969609 7.5891004387529 1
"125" 58.0007711329732 7.5274466167415 1
"126" 58.0011108118467 7.35697456418491 1
"127" 58.0013073877879 7.59822976151061 1
"128" 58.0015137681546 7.58419420525197 1
"129" 58.0025695768235 7.57698117097221 1
"130" 58.0030210021371 7.51820865017903 1
"132" 58.0034696409221 7.58018726092388 1
"133" 58.003603176912 7.48133331314042 1
"134" 58.003652956696 7.55321778103328 1
"135" 58.0037203700318 7.51097974275109 1
"137" 58.0041253442156 7.56971121014701 1
"138" 58.0042504442176 7.55694497303322 1
"139" 58.0043975102908 7.5934105606533 1
"140" 58.0048259999727 7.51884898414781 1
"141" 58.0048381971201 7.34822554140216 1
"142" 58.0051468204438 7.73197961537439 1
"143" 58.0051626839119 7.50899520011105 1
"144" 58.0051932190804 7.37232190208384 1
"145" 58.0059568461252 7.37601460029739 1
"146" 58.0060977352418 7.73645563587356 1
"147" 58.0061411353578 7.54403283146487 1
"148" 58.0062462702075 7.53891621433489 1
"149" 58.0062801468889 7.57984026283147 1
"150" 58.006486254628 7.50029624411656 1
"151" 58.0066869171066 7.36240428436092 1
"152" 58.0067156154355 7.57696427911313 1
"154" 58.0070928588331 7.52394839862991 1
"155" 58.0072073821305 7.7279935907457 1
"156" 58.0072518063841 7.4894814661285 1
"157" 58.0073458649796 7.48453575670778 1
"158" 58.0076043674829 7.41121748204464 1
"159" 58.0079880278625 7.56362473261261 1
"160" 58.0080344355375 7.58515127097078 1
"161" 58.008195220716 7.63175328049101 1
"162" 58.0082716893112 7.53658934253228 1
"163" 58.0083993217922 7.42102013971179 1
"165" 58.0086451003101 7.61853943567756 1
"166" 58.0088862568457 7.40207685727521 1
"167" 58.0089226834841 7.59201221585491 1
"168" 58.0089997393189 7.50344982988786 1
"169" 58.0090341510986 7.33962853275108 1
"170" 58.0091261328883 7.73770694481045 1
"171" 58.0091524494159 7.37577282327441 1
"172" 58.0095254509303 7.54456797195219 1
"173" 58.0097241095655 7.41664415337618 1
"174" 58.0097617540236 7.55377300163764 1
"175" 58.0099635991697 7.62495187256161 1
"177" 58.0105728283143 7.6269138293095 1
"178" 58.0111307373876 7.59739622350608 1
"179" 58.0111508454228 7.73403381690729 1
"180" 58.0112854433378 7.4070400380081 1
"181" 58.0114139258503 7.63749159410467 1
"182" 58.0115058266512 7.42606790988393 1
"183" 58.0116645327621 7.47209429427069 1
"184" 58.011813533919 7.72783557276618 1
"185" 58.0118688441194 7.34697439116816 1
"186" 58.0119724969342 7.40273090928891 1
"187" 58.0120839770761 7.4806658408251 1
"188" 58.0122596286941 7.60915442569781 1
"189" 58.012709202371 7.61685774377485 1
"190" 58.0127574725013 7.66715993079436 1
"191" 58.0134626920766 7.6208124396937 1
"192" 58.0137860585511 7.63270758718389 1
"194" 58.0140538694922 7.66899956608095 1
"195" 58.0141217483114 7.3647189540011 1
"196" 58.0143767756543 7.81043463817565 1
"197" 58.0144288584469 7.39017404676713 1
"198" 58.014504322253 7.65592927680535 1
"199" 58.0145717880256 7.34142891715145 1
"200" 58.0146981242603 7.64839829932427 1
"201" 58.0147077173051 7.43180985246304 1
"202" 58.0147155321777 7.44038827582733 1
"203" 58.0149262045114 7.72239387936718 1
"204" 58.0150441532003 7.41605945270808 1
"205" 58.0156202685981 7.73652016487562 1
"206" 58.0156415711076 7.61334573449006 1
"207" 58.0158023623799 7.40372880369306 1
"208" 58.0158859315297 7.62975609829094 1
"209" 58.0159394604366 7.803037030569 1
"210" 58.0161505444186 7.49571060724004 1
"211" 58.0162093144727 7.49001032577539 1
"212" 58.016257057363 7.35557834788414 1
"213" 58.0162771212746 7.47354577534971 1
"214" 58.0163458966385 7.46348988022527 1
"215" 58.0165703829248 7.65083212968285 1
"216" 58.0168220296235 7.64367942667056 1
"217" 58.0168748091732 7.73230681155016 1
"220" 58.0171732526816 7.38078595875453 1
"221" 58.0173687525347 7.63602715770744 1
"222" 58.0173810340154 7.62153045490005 1
"223" 58.0178185930223 7.38836263708356 1
"224" 58.0178221991813 7.72290687516953 1
"225" 58.0180547170963 7.44391088877922 1
"226" 58.0181422170501 7.35694495114475 1
"227" 58.0183120704087 7.32978278731964 1
"228" 58.0183311330607 7.62716092769161 1
"229" 58.0183779828896 7.4646063707668 1
"230" 58.0185013552909 7.41836192548445 1
"231" 58.0185892325714 7.43037379345664 1
"232" 58.0186196813296 7.4568578535466 1
"233" 58.0187296902236 7.80391763250844 1
"234" 58.0189574050664 7.37387884419543 1
"235" 58.0190587919397 7.47589785695125 1
"236" 58.0190952607462 7.36883625637889 1
"237" 58.0192493079222 7.48258922599439 1
"238" 58.0195509091058 7.67036641112919 1
"239" 58.0195965036774 7.66352761327818 1
"240" 58.0196026012397 7.48778316035818 1
"242" 58.0199841415303 7.65979522016696 1
"243" 58.020043369065 7.4491307571773 1
"244" 58.0202395642787 7.50297198678056 1
"245" 58.0202667296909 7.63269331152563 1
"246" 58.0203897901215 7.33639273683711 1
"248" 58.0206321962889 7.62504016916272 1
"250" 58.0206748260536 7.67436557524727 1
"251" 58.0207299281529 7.35259630242606 1
"252" 58.0210872869738 7.66607498921475 1
"253" 58.0211827979105 7.42594829946468 1
"254" 58.0211983039331 7.45685576753495 1
"255" 58.021438338384 7.32720622512458 1
"256" 58.0218598850743 7.479048080799 1
"257" 58.0219593472884 7.3323798161133 1
"258" 58.0223356319574 7.61899257602059 1
"259" 58.022575743151 7.4234599346387 1
"260" 58.0232195974758 7.43226211242566 1
"261" 58.0233341016525 7.41370056981126 1
"262" 58.0233451169886 7.36274259303522 1
"263" 58.0235110799486 7.66014215777693 1
"264" 58.0235355965215 7.68517807196929 1
"265" 58.0237765546736 7.66535459784544 1
"266" 58.0240278636287 7.69229794733456 1
"267" 58.0244155091646 7.42528195794163 1
"268" 58.0249531592981 7.67695236279401 1
"269" 58.0251312207833 7.62055456142656 1
"270" 58.0253130660417 7.31913073078791 1
"271" 58.0255454959937 7.6239384156194 1
"272" 58.0257398845955 7.68401201920563 1
"273" 58.0259076714139 7.35128075434103 1
"275" 58.0272131220917 7.61621500807623 1
"276" 58.0274013299306 7.40994087146558 1
"277" 58.02745038401 7.42400385410142 1
"278" 58.0279161578992 7.62023271376213 1
"279" 58.0280843354794 7.3376226580251 1
"280" 58.0285940488874 7.30810657905629 1
"281" 58.0295014856814 7.41143109955454 1
"282" 58.0298007914298 7.32071279987244 1
"283" 58.0299295639389 7.42911979343684 1
"284" 58.0299999929307 7.43165447601135 1
"285" 58.0305318015603 7.41884394891591 1
"286" 58.0307113241315 7.62534697957671 1
"287" 58.0307277910714 7.66940989282198 1
"288" 58.0316179847455 7.61909204662625 1
"289" 58.0319761753017 7.33234819524355 1
"290" 58.0320524382142 7.30819089930244 1
"291" 58.032372160471 7.67539357484404 1
"292" 58.0329186533531 7.43295906406767 1
"293" 58.0334628894811 7.44297495882399 1
"294" 58.0336240284153 7.62505336142169 1
"295" 58.035163840704 7.42678303526679 1
"296" 58.0353459713889 7.67724658175603 1
"297" 58.0353818407441 7.3342331199209 1
"298" 58.0355155251993 7.31665791450345 1
"299" 58.0355229308328 7.62793706897881 1
"300" 58.0357607941532 7.44688630745953 1
"301" 58.0361015423081 7.68127236151381 1
"302" 58.0366110104208 7.3271334263095 1
"303" 58.0369572263579 7.6216064022222 1
"304" 58.0381044914083 7.33347686890044 1
"305" 58.0381835990274 7.31871767143305 1
"306" 58.0386955142772 7.43282856603072 1
"307" 58.0387593943057 7.61989001745724 1
"308" 58.0387673082061 7.32387991744717 1
"309" 58.0387715481231 7.68130169899093 1
"310" 58.0395863825734 7.61397298167076 1
"311" 58.0402285025501 7.62359742192202 1
"312" 58.0402484955594 7.66989813165321 1
"313" 58.0412056539333 7.6725741262619 1
"314" 58.0416412558885 7.41644427093711 1
"315" 58.0420584208917 7.68341704053074 1
"316" 58.0421750320007 7.61074987438552 1
"317" 58.0422107112223 7.31657326266094 1
"318" 58.0427143397113 7.63346974084044 1
"319" 58.0427835475005 7.42001001656486 1
"320" 58.0431911914144 7.66209946153814 1
"321" 58.0432144488281 7.68783455213767 1
"322" 58.0442965721831 7.61588897570793 1
"323" 58.0443705912871 7.6771080419304 1
"324" 58.0443965107422 7.67023779197009 1
"325" 58.0449194907789 7.32272320975856 1
"326" 58.0451338587763 7.6287220851106 1
"327" 58.0452481744009 7.40787043548025 1
"328" 58.0457517326099 7.41777946889871 1
"329" 58.0460448541026 7.66289074921295 1
"330" 58.0460725383457 7.69034186217353 1
"331" 58.0467535502312 7.40921594876353 1
"332" 58.0468224604976 7.8462140509655 1
"333" 58.0469468659827 7.68144067703232 1
"334" 58.0478014143129 7.83913259371026 1
"335" 58.0480770002534 7.85247258899521 1
"336" 58.0485480595392 7.84309636379549 1
"337" 58.0485846521924 7.69091753683263 1
"338" 58.0490773801791 7.68071696283119 1
"339" 58.049166155603 7.70616496179594 1
"340" 58.049383733269 7.77603139807734 1
"341" 58.0498516963045 7.81532761880205 1
"342" 58.0510062540364 7.83189185662208 1
"343" 58.0510222461977 7.82087183486003 1
"344" 58.0510880008151 7.70838973050793 1
"345" 58.0512287572441 7.7699780988962 1
"346" 58.0518376311181 7.77844093930957 1
"348" 58.0519134358786 7.81020218884754 1
"349" 58.0520548237265 7.71798890047292 1
"350" 58.0523662336276 7.83569845985552 1
"351" 58.0524134752118 7.83876622011694 1
"352" 58.0524970213618 7.73100773377657 1
"353" 58.0529618243562 7.85470542471989 1
"354" 58.0532646251183 7.84090729645553 1
"355" 58.0536799379022 7.82737494974654 1
"356" 58.0539376559768 7.73508089079025 1
"357" 58.0540158402935 7.8205743158573 1
"359" 58.0541778579183 7.87117426470425 1
"360" 58.054369493645 7.7063572673819 1
"361" 58.0544034862431 7.87566840946663 1
"362" 58.0544412599683 7.72594888282578 1
"363" 58.0544803483673 7.84487945404582 1
"365" 58.0550244231512 7.71195593536703 1
"366" 58.055347597441 7.84395705936426 1
"367" 58.0565719935275 7.771681910152 1
"368" 58.0567548557455 7.87019923561357 1
"371" 58.0578426300221 7.70969310872923 1
"372" 58.0581441307841 7.7282733770741 1
"373" 58.0583478365646 7.82305334812151 1
"374" 58.0584942483704 7.76935296726612 1
"375" 58.0585937734806 7.75894230165383 1
"377" 58.0597273068508 7.7026572821956 1
"378" 58.0602633907555 7.83397318127226 1
"379" 58.0607286311148 7.96891170195482 1
"380" 58.0609380957693 7.73236172548368 1
"381" 58.0618882528358 7.73791410450631 1
"382" 58.0619375954863 7.98141590949232 1
"383" 58.0619740401641 7.99612665864981 1
"384" 58.0620380435665 7.69801643723679 1
"385" 58.0624837214971 7.97179587660562 1
"386" 58.0627004901615 7.9770073622402 1
"387" 58.0627281797297 7.76157075147054 1
"388" 58.0628026548346 7.7702975293141 1
"389" 58.0633847369946 7.98969363971044 1
"391" 58.0634492452262 8.00260408236614 1
"392" 58.0635586095982 7.86858142272628 1
"393" 58.0635975912151 7.86302971353744 1
"394" 58.0640891006236 7.75053052425545 1
"395" 58.0642776655309 7.83100525387635 1
"396" 58.0643891257926 7.69423416053068 1
"397" 58.0645662531449 7.73667027039324 1
"398" 58.0645951311635 7.87531250070693 1
"399" 58.0653249256892 7.75495627196392 1
"400" 58.0656147507702 7.97202800948001 1
"401" 58.0656779774221 7.81641908851746 1
"402" 58.0656942856896 7.82561717815254 1
"403" 58.0658264646213 7.83958826209509 1
"404" 58.0662224100262 7.87187439875419 1
"405" 58.0664964193716 7.978180153583 1
"406" 58.0665597504144 8.00736641954069 1
"407" 58.0670193799379 7.96258428402224 1
"408" 58.0671960644332 7.78507094496915 1
"409" 58.0672516426751 7.79159128353172 1
"410" 58.0674488349745 7.74749578128175 1
"411" 58.0676652280932 7.86195891405196 1
"412" 58.0678737714371 7.76423229766211 1
"413" 58.0682014874227 7.87806027671829 1
"414" 58.0685288769452 7.81710231351215 1
"416" 58.0692515186665 7.76862991289725 1
"417" 58.0692558806614 7.75765724548717 1
"418" 58.0693802844116 7.69058944940178 1
"419" 58.0694237627647 7.70197854923599 1
"420" 58.0698519592934 7.91055728884454 1
"421" 58.069919074753 7.90482900053453 1
"422" 58.0703657410124 7.74790490734211 1
"423" 58.0706215009707 7.86628158506679 1
"424" 58.0716055977244 7.68666155259338 1
"425" 58.0717007650354 7.74870761763238 1
"426" 58.0719990805399 7.89449756997072 1
"427" 58.0723037743457 7.69548411664762 1
"428" 58.0723586579509 7.82361004139803 1
"429" 58.0723590242547 7.96331438033396 1
"430" 58.072384770896 8.00824598407452 1
"431" 58.0724199495351 7.854847095464 1
"432" 58.072479187058 8.05011813838088 1
"433" 58.0725832734751 7.91749750197248 1
"434" 58.0728838331468 7.75662951799778 1
"435" 58.0730312558763 7.88076793815393 1
"436" 58.073205964998 7.87232965927773 1
"437" 58.0733610679213 7.79535784259574 1
"438" 58.0733666491799 8.05661197061311 1
"439" 58.0735360865113 7.90262790150468 1
"440" 58.0736036620462 7.8379721756955 1
"441" 58.0738264101179 7.89831732467974 1
"442" 58.0738661990189 7.78427974121682 1
"443" 58.0741982991324 7.87475061795662 1
"444" 58.074212106383 7.76883244763648 1
"445" 58.0744260557918 7.70227942045942 1
"446" 58.0746341069377 8.00543365583746 1
"447" 58.0748579734573 7.98857329169181 1
"448" 58.0749805667877 7.69234821290047 1
"449" 58.0751556939108 7.81681922712283 1
"450" 58.0752643772253 7.7091685051711 1
"451" 58.0756657301929 7.95162043037161 1
"452" 58.0757677003412 7.96725019330901 1
"453" 58.0759824000767 7.84657809381121 1
"454" 58.076136435514 7.85122559952833 1
"455" 58.076533351282 7.77856650232911 1
"456" 58.0766931493649 7.87488044331942 1
"457" 58.0767579883561 7.86898111283912 1
"458" 58.0768723645174 7.88513965474747 1
"459" 58.0769375885683 7.80643839421326 1
"461" 58.0770076304943 7.71173817011299 1
"462" 58.0771872295192 7.99272426779088 1
"463" 58.0775642117962 7.68666153433027 1
"464" 58.0777748344438 7.95259759280176 1
"465" 58.0777813049049 7.70043392534097 1
"466" 58.0778654460542 8.01972307146925 1
"467" 58.0779074789638 7.94331686988808 1
"468" 58.0780648055199 8.02793415155019 1
"469" 58.0783516332031 7.6929658464062 1
"470" 58.078363346681 7.78791044714608 1
"471" 58.0785568882588 7.87694229823756 1
"472" 58.0787650300267 7.92296994475567 1
"473" 58.0788091654973 7.78354912541405 1
"474" 58.0788849674022 7.97389815072367 1
"475" 58.0789488933951 7.70756240554276 1
"476" 58.080226381394 7.9584409304703 1
"477" 58.0804086651521 7.98725830631663 1
"478" 58.0804177275604 7.94453729082155 1
"479" 58.0804258483125 7.99637353800355 1
"480" 58.0806765807543 7.98281625315857 1
"481" 58.0807499547693 7.69907584133696 1
"482" 58.0809634407159 7.99827519054196 1
"483" 58.0811387179869 7.92093246789452 1
"484" 58.0813120751585 8.00426324283569 1
"485" 58.0813191805323 7.68377911875992 1
"486" 58.0814338412518 7.68826528039221 1
"487" 58.0817914326454 8.02982397736846 1
"488" 58.0831090209582 7.67964971089136 1
"489" 58.0835265575993 7.94145356966319 1
"490" 58.0835268653308 7.98888946712511 1
"491" 58.0836289774382 7.69240902034131 1
"492" 58.0837927023338 7.69618778224781 1
"493" 58.08484514789 7.94328479139724 1
"494" 58.0849512123815 7.9622188060432 1
"495" 58.0850502187596 7.92658593470881 1
"496" 58.0855938111292 7.97104168154057 1
"497" 58.0864650553732 7.68922203287552 1
"498" 58.0866791287589 7.67918699329264 1
"499" 58.0867254495204 7.96057454617535 1
"500" 58.0870648969421 7.95484083647184 1
"501" 58.0872566943648 7.99082592330147 1
"502" 58.0875090411069 8.01058201776836 1
"503" 58.0880197935353 8.01592683132071 1
"504" 58.0881172137247 8.11660182365869 1
"505" 58.0883549029707 8.11218319014668 1
"506" 58.0885206958839 7.96840425099059 1
"507" 58.0891932530956 7.97354652027029 1
"508" 58.0894430421702 8.10368612116303 1
"509" 58.0898350323501 7.93109700743049 1
"510" 58.0899602428296 8.00780324915755 1
"511" 58.0901253599028 7.68782247252567 1
"512" 58.0904217029094 7.9273919400132 1
"513" 58.0911849459442 7.67448001959418 1
"514" 58.0925472790127 8.00111708828302 1
"516" 58.0930667159666 8.10735695346181 1
"517" 58.0932978164873 7.6804821179227 1
"518" 58.093317217334 8.1207685066457 1
"519" 58.0933615132946 8.10068014113912 1
"520" 58.0937029311151 7.97702933110177 1
"521" 58.0940009331576 7.93501736178341 1
"522" 58.0948632472474 7.93302485719742 1
"523" 58.0950277398515 7.97312547265689 1
"525" 58.0952811417267 8.11378586291412 1
"526" 58.097428800403 7.97465922679786 1
"527" 58.0977523618388 8.12179963013924 1
"528" 58.098914132795 8.13393072930932 1
"530" 58.1006650574762 8.10855625747009 1
"531" 58.1008341238754 7.98179972172723 1
"532" 58.1014354758272 8.10333463004097 1
"533" 58.1017190067048 8.14230770252067 1
"534" 58.1021827298152 8.11227902259158 1
"535" 58.1039879593449 8.13661049469303 1
"536" 58.1039940063994 8.10050852776677 1
"537" 58.1042534491306 7.9776346955307 1
"538" 58.1042874338054 8.14114846873678 1
"539" 58.1043674490815 8.14663094068129 1
"540" 58.1052659610004 8.11214110944521 1
"541" 58.1055869525217 8.05966539628204 1
"542" 58.1056152130243 8.12140189909465 1
"544" 58.1071667087434 8.10184822212026 1
"545" 58.1073683207228 8.11020182226056 1
"546" 58.1075785272191 8.14919517977937 1
"547" 58.1076153873354 7.98497245620493 1
"548" 58.1076775549205 8.10694333280983 1
"549" 58.1081612001424 7.97708391202695 1
"550" 58.1082883110173 8.06259392898981 1
"551" 58.1083759390329 8.12013566648523 1
"552" 58.108547024969 8.21551689213982 1
"553" 58.1086316814234 7.9901520595945 1
"554" 58.1090181807591 8.12583372546875 1
"555" 58.1093771763888 8.11367696103805 1
"556" 58.1098133108981 8.20853398086598 1
"557" 58.1101331920553 8.05925436555042 1
"558" 58.1103536739473 8.15553807409547 1
"559" 58.1117362559563 8.08928170971408 1
"560" 58.1122573362713 8.10847107178988 1
"561" 58.1123060021455 7.95886208380653 1
"562" 58.1126319358053 8.05353913507475 1
"563" 58.1126719159212 7.97346810134441 1
"564" 58.1129640326637 8.1214949504289 1
"565" 58.1131437049219 8.05943260650795 1
"567" 58.1134198755253 8.0950498302922 1
"568" 58.1134211746025 8.21787214995446 1
"569" 58.1134913673329 8.10182951320684 1
"570" 58.1136133350067 8.20882940444644 1
"572" 58.1139938577282 8.08589703836805 1
"573" 58.1143543628975 7.97158558248765 1
"574" 58.1145883208359 8.21526609302719 1
"576" 58.1147661899077 7.95593916503911 1
"578" 58.1150160692334 7.99921343042718 1
"579" 58.1150988332121 8.07955213766477 1
"580" 58.115158973953 8.10731225573173 1
"581" 58.115379439211 8.13015389175716 1
"582" 58.1154865589761 8.13096750436845 1
"583" 58.1156412472531 7.96472350684318 1
"584" 58.1156531765763 8.11392517239289 1
"585" 58.1158339869581 8.09536401679198 1
"586" 58.1159697156557 7.98661211311653 1
"587" 58.1160025975963 7.96230182660803 1
"589" 58.1166628384037 8.20553951388257 1
"590" 58.1173223135052 8.1544343101936 1
"591" 58.1179499113236 8.08160210033931 1
"592" 58.1185196612525 8.0014509206539 1
"593" 58.1185669013858 8.06632602490862 1
"594" 58.1186314153645 8.09924795247947 1
"595" 58.1186324446822 8.08916656130382 1
"596" 58.1189785818407 7.98300124575183 1
"597" 58.1190874821518 8.09405061037923 1
"598" 58.1194034926731 8.12908639807442 1
"599" 58.119818830947 8.16631607813091 1
"600" 58.1201468573126 8.12368265285284 1
"601" 58.1206465911077 8.06052147408874 1
"602" 58.1208194164419 8.25356384925338 1
"603" 58.1210762475937 8.13085756076184 1
"605" 58.1213189392752 7.96976475007515 1
"606" 58.1217831165449 7.98433782800246 1
"607" 58.1218349128798 8.21885465424527 1
"608" 58.1223315454778 8.2474360437343 1
"609" 58.1224568514119 8.16209620651141 1
"610" 58.1224891236041 8.20531093983059 1
"611" 58.1225107434082 8.22560533592947 1
"612" 58.123034981692 8.12293427310561 1
"613" 58.1237015047606 8.07801255541939 1
"614" 58.1237745699458 8.21148530623067 1
"615" 58.1239950459549 8.07051222800934 1
"616" 58.1240413950481 8.0870583533968 1
"617" 58.1241464084161 8.25666153951273 1
"618" 58.1247326020548 8.05960401281796 1
"619" 58.1248186246247 7.97193374025628 1
"620" 58.1249974084477 8.23574084904764 1
"622" 58.1250988565214 8.24238020237387 1
"623" 58.1253050636066 8.16997838872228 1
"624" 58.1254342925381 8.16033093077879 1
"625" 58.1256937987969 7.97601915236187 1
"626" 58.125775886731 8.22465917838652 1
"627" 58.1258475255165 8.0824997868879 1
"628" 58.1260849333892 8.15233806989138 1
"629" 58.1266354911298 8.21865365965293 1
"630" 58.1273697733863 8.20778374993247 1
"631" 58.1278625750124 8.16442822538201 1
"632" 58.1281727493476 8.17404278472953 1
"633" 58.1285569012939 8.20471241856698 1
"634" 58.1286223207507 8.24019416874754 1
"635" 58.1288964655132 8.18080193206912 1
"636" 58.1292525579377 8.15107844023146 1
"637" 58.130074414237 8.25139749886099 1
"638" 58.1301553865748 7.97994092908546 1
"639" 58.1302415188634 8.00581903145064 1
"640" 58.1303417420132 8.01172783974544 1
"641" 58.1305416262445 8.24476832859331 1
"642" 58.1308580755742 8.06615804505084 1
"643" 58.1314569008172 8.20788793557321 1
"644" 58.1315093071173 8.1789546138706 1
"645" 58.1328239172949 8.20295917701425 1
"646" 58.1332801577039 7.97208212660304 1
"647" 58.1333191477452 7.9988748122531 1
"648" 58.134070815901 8.0121865408612 1
"649" 58.1344880278006 8.067118853797 1
"650" 58.134682395462 8.2513055280131 1
"651" 58.1348783946625 7.96563157620706 1
"652" 58.1363084918859 8.04637093537221 1
"653" 58.137145720623 8.05787620303467 1
"654" 58.1371906215551 8.20508768186315 1
"655" 58.1372136196281 8.00592791620574 1
"656" 58.1372566006967 7.96949259056514 1
"657" 58.1374177163354 7.9761703736022 1
"658" 58.137941753166 8.0651835696175 1
"659" 58.1379845099487 8.05261753277008 1
"660" 58.1381021047847 8.18477560553609 1
"661" 58.1383092380443 8.05558917163684 1
"662" 58.1388838863509 7.99585178519802 1
"663" 58.1392102798668 8.2083149501131 1
"664" 58.1393965471003 8.0044922670564 1
"665" 58.1399577697705 8.17907122894288 1
"666" 58.140367391801 7.9917077645129 1
"667" 58.140616515927 8.25327849019027 1
"668" 58.1410488652926 7.97892834559276 1
"669" 58.1411518472369 8.06472687747923 1
"670" 58.1411766521326 8.05068067746863 1
"671" 58.1413315344815 8.19879187088821 1
"672" 58.1417775401111 8.24562944706031 1
"673" 58.1419971051457 8.07509287495864 1
"674" 58.1420975532084 8.19593598152453 1
"675" 58.1423035806776 8.01751884411676 1
"676" 58.1426491701081 7.99810818830334 1
"677" 58.1427231301648 7.99144712059595 1
"680" 58.1432858356941 8.02669875025375 1
"681" 58.1432887817909 8.01097629695831 1
"682" 58.143610200557 8.25756559751438 1
"683" 58.1440526030919 8.20939739015497 1
"684" 58.1445823990659 8.2414494567418 1
"687" 58.1449313476425 7.98606845292759 1
"688" 58.145383050896 8.18562733900613 1
"689" 58.1458154607906 8.03255899720642 1
"690" 58.1459065647102 8.19017894425248 1
